Model,Cluster,Group,CondoComplex,CondoComplexName,NBHD,PARCEL,ABSTRPRD,LIVEAREA,FINBSMNT,BASEMENT,YRBUILT,CONDITION,QUALITY,TOTUNITS,STORIES,GARTYPE,NOCARS,XTRAFFIC,FLOORLVL,NUMBDRM,NUMBATHS,COMMUSE,ARCSTYLE,SPRICE,DEDUCT,NETPRICE,TASP,SMONTH,SYEAR,QUALIFIED,STATUS
8,3,,,,208,02202-10-021-000,1112,1570,1020,1162,1939,AVG,B,1,1,Det,2,,,3,2,,ONE-STORY,455000,0,455000,462389,12,2011,Q,I
8,3,,,,208,02202-11-007-000,1112,1644,1644,1644,1956,AVG,C,1,1,Att,3,,,2,3,,ONE-STORY,350000,0,350000,365156,2,2011,Q,I
8,3,,,,208,02202-11-008-000,1112,3914,630,958,1920,AVG,B,1,3,Att,3,,,5,4,,TWO AND HALF-STORY,635000,0,635000,655624,6,2011,Q,I
8,3,,,,208,02202-13-024-000,1112,2303,601,859,1910,AVG,C,1,2,Det,2,,,2,2,,ONE AND HALF-STORY,404000,0,404000,424775,11,2010,Q,I
8,3,,,,208,02202-14-012-000,1112,1140,1000,1140,1939,Good,B,1,1,Det,2,,,2,2,,ONE-STORY,390000,0,390000,405833,3,2011,Q,I
8,3,,,,208,02202-14-013-000,1112,1152,824,1030,1939,Good,B,1,1,Det,2,,,2,2,,ONE-STORY,412000,3000,409000,410107,5,2012,Q,I
8,3,,,,208,02202-15-004-000,1112,1487,0,0,1900,Good,B,1,2,None,0,1,,3,2,,TWO-STORY,390000,0,390000,414277,7,2010,Q,I
8,3,,,,208,02202-15-005-000,1112,4092,0,0,2012,AVG,B,1,1,Det,2,,,3,3,,BI-LEVEL,220000,0,220000,226550,7,2011,Q,I
8,3,,,,208,02202-15-005-000,1112,4092,0,0,2012,AVG,B,1,1,Det,2,,,3,3,,BI-LEVEL,220000,0,220000,220000,8,2011,Q,V
8,3,,,,208,02202-15-019-000,1112,2543,0,0,2011,AVG,B,1,2,Att,2,,,3,3,,TWO-STORY,565000,0,565000,580292,8,2011,Q,I
8,3,,,,208,02202-15-020-000,1112,2706,1235,1300,2008,AVG,A,1,2,Att,2,,,4,4,,TWO-STORY,623800,6800,617000,655408,7,2010,Q,I
8,3,,,,208,02202-16-011-000,1112,797,0,0,1942,AVG,C,1,1,Det,1,,,1,1,,ONE-STORY,220800,0,220800,229166,4,2011,Q,I
8,3,,,,208,02202-18-002-000,1112,1116,1008,1116,1925,AVG,C,1,1,Det,3,,,3,2,,ONE-STORY,386000,0,386000,410028,7,2010,Q,I
8,3,,,,208,02202-19-007-000,1112,1233,1171,1233,1915,AVG,C,1,1,Det,2,1,,3,2,,ONE-STORY,310000,4700,305300,314389,7,2011,Q,I
